Id,SalePrice
2735,136556.40041775044
2736,148185.91822206386
2737,123446.56541725653
2738,138108.623427476
2739,159513.76855609936
2740,118799.7337583253
2741,146197.02775313501
2742,155171.93955366424
2743,147828.64835532018
2744,149637.5101885929
2745,140330.81115602507
2746,132709.19184113556
2747,124660.70541477042
2748,105627.70033530956
2749,127864.69218227109
2750,135712.99279573848
2751,129511.99355117668
2752,207222.88092315817
2753,146265.44616997894
2754,182495.49791273946
2755,130980.38496213256
2756,91395.81989261258
2757,71535.24879764923
2758,83608.35316223599
2759,147989.03449850238
2760,134364.18986076443
2761,146792.33852278854
2762,149834.1189052853
2763,182626.36341909738
2764,151627.67830303143
2765,282538.7718517068
2766,133980.76190658737
2767,90734.87819518227
2768,135078.70100130214
2769,130190.06704656237
2770,154167.97128728233
2771,121629.46985398843
2772,123237.52874260949
2773,140247.9706609243
2774,136349.79669563883
2775,132714.21946331122
2776,140223.36708990092
2777,144694.40694625615
2778,130688.28174830657
2779,125451.11550565761
2780,112294.58690972984
2781,99098.09208568081
2782,97031.42323826891
2783,111057.73790878913
2784,129461.64321067244
2785,131278.62185021606
2786,75577.48105499113
2787,118608.86439052445
2788,84280.29629794433
2789,204398.58273103822
2790,90363.83209072647
2791,114300.10717062966
2792,76738.86759365385
2793,172219.7489882649
2794,105939.66502752362
2795,119370.194369713
2796,97997.7707160344
2797,171911.05236384724
2798,111572.91336921483
2799,116357.22093327201
2800,77847.81757697045
2801,110304.76169793878
2802,134250.7960103692
2803,150393.55372836947
2804,110075.93662848636
2805,91608.43290371094
2806,89325.70008928726
2807,154150.4709818415
2808,148418.5836865184
2809,132308.35261249283
2810,137939.67571947817
2811,158750.92989966954
2812,146481.3765348179
2813,158459.87634167742
2814,155192.25684295793
2815,100781.27525464311
2816,243680.8278280196
2817,127368.56665380734
2818,127659.3984732164
2819,167168.34104921803
2820,149122.3801117764
2821,105745.78880034848
2822,178888.14705804482
2823,218686.12723506097
2824,176423.0069028516
2825,115235.49505112675
2826,136822.45954926938
2827,141183.556892795
2828,201609.59508620188
2829,174603.90196992282
2830,234085.50414570057
2831,183604.5237138512
2832,219332.81103754175
2833,276124.59682326857
2834,214763.99254371424
2835,226962.04219578966
2836,193381.65180296032
2837,169417.78568865647
2838,150275.84944443833
2839,180047.24169005608
2840,195226.81591281042
2841,203813.03359729197
2842,216617.7676490065
2843,143823.56063574651
2844,163801.85847061654
2845,123580.20615565001
2846,211057.1658015166
2847,199821.73419600644
2848,207708.97217694897
2849,213054.5547502462
2850,262601.29051894415
2851,235003.06397787036
2852,227261.7748041706
2853,223301.85659483628
2854,140466.18138839718
2855,209417.00416879493
2856,208133.70912793945
2857,191031.17172748328
2858,205826.58144507665
2859,137304.3564151079
2860,125148.37213677028
2861,136615.83019667873
2862,198979.69573301257
2863,118492.27786069505
2864,263956.0568488735
2865,141978.1804635341
2866,140356.58767972962
2867,97292.22231577273
2868,113470.29551445691
2869,124298.57238597985
2870,149738.0130365592
2871,84731.41141085788
2872,62699.617572970375
2873,106857.29071760592
2874,138497.37238376675
2875,126815.91453696591
2876,154674.20329191856
2877,131077.78471784267
2878,162979.80567715925
2879,139572.64938885643
2880,110505.2026134307
2881,139346.66133742072
2882,152016.93996670074
2883,167264.75035467604
2884,171521.3710096938
2885,173184.002790512
2886,186217.04296879168
2887,101116.60586829134
2888,135249.4445377893
2889,70019.10796949292
2890,87292.75209455866
2891,138871.02111332034
2892,62046.34105531456
2893,94993.01456615147
2894,61663.93191863041
2895,293151.77051419276
2896,285138.67049181345
2897,195079.1324504143
2898,157585.6185980997
2899,221172.33725351584
2900,161856.66986898697
2901,173538.50176614313
2902,179369.11571207736
2903,328365.8726951415
2904,333572.7124417535
2905,98272.21862749284
2906,192086.64934285622
2907,111940.60357371319
2908,129433.68170353716
2909,143685.14881822036
2910,83678.63748546538
2911,88179.3161452916
2912,156583.1498566828
2913,93385.09016943251
2914,86071.66410443309
2915,87745.60166098471
2916,89025.1100159793
2917,151250.6577344921
2918,115698.18270836538
2919,227648.89397872897
